BS_ID,SITE_ABREVIATION,COLLECTION DATE,SAMPTYPE,TRAP_NUMBER,TC_ID,ORDER,FAMILY,CF,LIFE CYCLE STAGE,TOTAL COUNT,IDENTIFIER,NOTES
282,ES,7/1/10,E-trap,4,1095,Diptera,Chironomidae,FALSE,Adult,43,PTK,REST IN POOR SHAPE
282,ES,7/1/10,E-trap,4,1096,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
282,ES,7/1/10,E-trap,4,1097,Trichoptera,Hydroptilidae,FALSE,Adult,41,PTK,
283,ES,7/1/10,E-trap,5,1098,Ephemeroptera,Caenidae,FALSE,Adult,11,PTK,
283,ES,7/1/10,E-trap,5,1099,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
283,ES,7/1/10,E-trap,5,1100,Trichoptera,Leptoceridae,FALSE,Adult,3,PTK,
283,ES,7/1/10,E-trap,5,1101,Trichoptera,Hydroptilidae,FALSE,Adult,95,PTK,
283,ES,7/1/10,E-trap,5,1102,Diptera,Psychodidae,FALSE,Adult,1,PTK,
283,ES,7/1/10,E-trap,5,1103,Diptera,Chironomidae,FALSE,Adult,17,PTK,
283,ES,7/1/10,E-trap,5,1104,Diptera,Phoridae,FALSE,Adult,1,PTK,
283,ES,7/1/10,E-trap,5,1105,Diptera,Empididae,FALSE,Adult,1,PTK,
283,ES,7/1/10,E-trap,5,1106,Hymenoptera,Braconidae,FALSE,Adult,1,PTK,
284,BS,7/1/10,E-trap,1,1107,Diptera,Chironomidae,FALSE,Adult,94,SME,REST ALL J - IN POOR SHAPE
284,BS,7/1/10,E-trap,1,1108,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
285,BS,7/1/10,E-trap,2,1109,Diptera,Chironomidae,FALSE,Adult,149,SME,REST ALL J
285,BS,7/1/10,E-trap,2,1110,Diptera,Phoridae,FALSE,Adult,1,SME,
285,BS,7/1/10,E-trap,2,1111,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
285,BS,7/1/10,E-trap,2,1112,Trichoptera,Helicopsychidae,FALSE,Adult,1,SME,
286,BS,7/1/10,E-trap,3,1113,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
286,BS,7/1/10,E-trap,3,1114,Diptera,Chironomidae,FALSE,Adult,66,PTK,REST ALL J - IN POOR SHAPE
287,BS,7/1/10,E-trap,4,1115,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
287,BS,7/1/10,E-trap,4,1116,Diptera,Chironomidae,FALSE,Adult,232,PTK,"199 J, "
288,BS,7/1/10,E-trap,5,1117,Diptera,Chironomidae,FALSE,Adult,90,SME,REST ALL J
288,BS,7/1/10,E-trap,5,1118,Diptera,Ephydridae,FALSE,Adult,1,SME,
289,BN,7/1/10,E-trap,1,1119,Trichoptera,Polycentropodidae,FALSE,Adult,3,PTK,
289,BN,7/1/10,E-trap,1,1120,Diptera,Chironomidae,FALSE,Adult,50,PTK,REST ALL J - IN POOR SHAPE
289,BN,7/1/10,E-trap,1,1121,Diptera,Empididae,FALSE,Adult,7,PTK,
290,BN,7/1/10,E-trap,2,1122,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
290,BN,7/1/10,E-trap,2,1123,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
290,BN,7/1/10,E-trap,2,1124,Diptera,Chironomidae,FALSE,Adult,51,PTK,"22 I IN BAD SHAPE, 2 J IN BAD SHAPE"
290,BN,7/1/10,E-trap,2,1125,Diptera,Phoridae,FALSE,Adult,1,PTK,
290,BN,7/1/10,E-trap,2,1126,Diptera,Empididae,FALSE,Adult,1,PTK,
290,BN,7/1/10,E-trap,2,1127,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
291,BN,7/1/10,E-trap,3,1128,Diptera,Chironomidae,FALSE,Adult,76,SME,REST ALL J - IN POOR SHAPE
291,BN,7/1/10,E-trap,3,1129,Diptera,Ephydridae,FALSE,Adult,1,SME,
291,BN,7/1/10,E-trap,3,1130,Trichoptera,Hydroptilidae,FALSE,Adult,2,SME,
292,BN,7/1/10,E-trap,4,1131,Hymenoptera,,TRUE,Adult,1,SME,Cannot find it
292,BN,7/1/10,E-trap,4,1132,Diptera,Chironomidae,FALSE,Adult,89,PTK,REST ALL I
292,BN,7/1/10,E-trap,4,1133,Diptera,Empididae,FALSE,Adult,1,PTK,
292,BN,7/1/10,E-trap,4,1134,Trichoptera,Polycentropodidae,FALSE,Adult,2,PTK,
293,BN,7/1/10,E-trap,5,1135,Diptera,Chironomidae,FALSE,Adult,32,SME,
293,BN,7/1/10,E-trap,5,1136,Diptera,Ephydridae,FALSE,Adult,2,SME
293,BN,7/1/10,E-trap,5,1137,Diptera,Ceratopogonidae,FALSE,Adult,2,SME
293,BN,7/1/10,E-trap,5,1138,Hymenoptera,Pompilidae,FALSE,Adult,1,SME
293,BN,7/1/10,E-trap,5,1139,Trichoptera,Hydroptilidae,FALSE,Adult,3,SME
293,BN,7/1/10,E-trap,5,1140,Trichoptera,Hydropsychidae,FALSE,Adult,1,SME
294,ES,7/6/10,E-trap,1,1141,Diptera,Chironomidae,FALSE,Adult,26,SME
294,ES,7/6/10,E-trap,1,1142,Diptera,Stratiomyzidae,FALSE,Adult,1,SME
294,ES,7/6/10,E-trap,1,1143,Trichoptera,Hydroptilidae,FALSE,Adult,16,SME
294,ES,7/6/10,E-trap,1,1144,Trichoptera,Leptoceridae,FALSE,Adult,1,SME
294,ES,7/6/10,E-trap,1,1145,Lepidoptera,Eriocraniidae,FALSE,Adult,1,SME
294,ES,7/6/10,E-trap,1,1146,Coleoptera,Chrysomelidae,FALSE,Adult,1,SME
295,ES,7/6/10,E-trap,2,1147,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK
295,ES,7/6/10,E-trap,2,1148,Trichoptera,Hydroptilidae,FALSE,Adult,60,PTK
295,ES,7/6/10,E-trap,2,1149,Odonata,Coenagrionidae,FALSE,Adult,1,PTK
295,ES,7/6/10,E-trap,2,1150,Diptera,Chironomidae,FALSE,Adult,17,PTK
295,ES,7/6/10,E-trap,2,1151,Diptera,Empididae,FALSE,Adult,1,PTK
296,ES,7/6/10,E-trap,3,1152,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK
296,ES,7/6/10,E-trap,3,1153,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK
296,ES,7/6/10,E-trap,3,1154,Odonata,Coenagrionidae,FALSE,Adult,2,PTK
296,ES,7/6/10,E-trap,3,1155,Diptera,Chironomidae,FALSE,Adult,26,PTK
296,ES,7/6/10,E-trap,3,1156,Lepidoptera,Eriocraniidae,FALSE,Adult,1,PTK
296,ES,7/6/10,E-trap,3,1157,Trichoptera,Leptoceridae,FALSE,Adult,3,PTK
296,ES,7/6/10,E-trap,3,1158,Trichoptera,Hydroptilidae,FALSE,Adult,30,PTK
297,ES,7/6/10,E-trap,4,1159,Lepidoptera,Eriocraniidae,FALSE,Adult,1,PTK
297,ES,7/6/10,E-trap,4,1160,Trichoptera,Hydroptilidae,FALSE,Adult,29,PTK
297,ES,7/6/10,E-trap,4,1161,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK
297,ES,7/6/10,E-trap,4,1162,Diptera,Chironomidae,FALSE,Adult,15,PTK
297,ES,7/6/10,E-trap,4,1163,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK
297,ES,7/6/10,E-trap,4,1164,Ephemeroptera,Caenidae,FALSE,Adult,4,PTK
297,ES,7/6/10,E-trap,4,1165,Odonata,Coenagrionidae,FALSE,Adult,4,PTK
298,ES,7/6/10,E-trap,5,1166,Trichoptera,Hydroptilidae,FALSE,Adult,102,SME
298,ES,7/6/10,E-trap,5,1167,Ephemeroptera,Caenidae,FALSE,Adult,11,SME
298,ES,7/6/10,E-trap,5,1168,Diptera,Chironomidae,FALSE,Adult,19,SME
298,ES,7/6/10,E-trap,5,1169,Odonata,Coenagrionidae,FALSE,Adult,2,SME
299,EN,7/6/10,E-trap,1,1170,Trichoptera,Leptoceridae,FALSE,Adult,1,SME
299,EN,7/6/10,E-trap,1,1171,Diptera,Chironomidae,FALSE,Adult,18,SME
299,EN,7/6/10,E-trap,1,1172,Diptera,Ephydridae,FALSE,Adult,1,SME
299,EN,7/6/10,E-trap,1,1173,Diptera,Phoridae,FALSE,Adult,1,SME
299,EN,7/6/10,E-trap,1,1174,Odonata,Coenagrionidae,FALSE,Adult,3,SME
300,EN,7/6/10,E-trap,2,1175,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK
300,EN,7/6/10,E-trap,2,1176,Diptera,Chironomidae,FALSE,Adult,13,PTK
300,EN,7/6/10,E-trap,2,1177,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK
300,EN,7/6/10,E-trap,2,1178,Trichoptera,Hydroptilidae,FALSE,Adult,3,PTK
301,EN,7/6/10,E-trap,3,1179,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK
301,EN,7/6/10,E-trap,3,1180,Diptera,Chironomidae,FALSE,Adult,12,PTK
301,EN,7/6/10,E-trap,3,1181,Diptera,Stratiomyzidae,FALSE,Adult,1,PTK
301,EN,7/6/10,E-trap,3,1182,Diptera,Ephydridae,FALSE,Adult,1,PTK
301,EN,7/6/10,E-trap,3,1183,Diptera,Phoridae,FALSE,Adult,1,PTK
301,EN,7/6/10,E-trap,3,1184,Trichoptera,Hydroptilidae,FALSE,Adult,4,PTK,
302,EN,7/6/10,E-trap,4,1185,Diptera,Chironomidae,FALSE,Adult,22,PTK,
302,EN,7/6/10,E-trap,4,1186,Odonata,Corduliidae,FALSE,Adult,1,PTK,
302,EN,7/6/10,E-trap,4,1187,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
302,EN,7/6/10,E-trap,4,1188,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
302,EN,7/6/10,E-trap,4,1189,Trichoptera,Hydroptilidae,FALSE,Adult,12,PTK,
302,EN,7/6/10,E-trap,4,1190,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
303,EN,7/6/10,E-trap,5,1191,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
303,EN,7/6/10,E-trap,5,1192,Diptera,Scathophagidae,FALSE,Adult,1,PTK,
303,EN,7/6/10,E-trap,5,1193,Diptera,Chironomidae,FALSE,Adult,25,PTK,REST IN POOR SHAPE
303,EN,7/6/10,E-trap,5,1194,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
303,EN,7/6/10,E-trap,5,1195,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
303,EN,7/6/10,E-trap,5,1196,Trichoptera,Hydroptilidae,FALSE,Adult,4,PTK,
303,EN,7/6/10,E-trap,5,1197,Lepidoptera,Eriocraniidae,FALSE,Adult,2,PTK,
304,BN,7/7/10,E-trap,1,1198,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
304,BN,7/7/10,E-trap,1,1199,Trichoptera,Polycentropodidae,FALSE,Adult,4,PTK,
304,BN,7/7/10,E-trap,1,1200,Diptera,Chironomidae,FALSE,Adult,71,PTK,REST ALL I
304,BN,7/7/10,E-trap,1,1201,Diptera,Scathophagidae,FALSE,Adult,1,PTK,
304,BN,7/7/10,E-trap,1,1202,Diptera,Ephydridae,FALSE,Adult,1,PTK,
305,BN,7/7/10,E-trap,2,1203,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
305,BN,7/7/10,E-trap,2,1204,Ephemeroptera,Baetidae,FALSE,Adult,2,PTK,
305,BN,7/7/10,E-trap,2,1205,Diptera,Chironomidae,FALSE,Adult,312,PTK,in two vials - REST ALL I
305,BN,7/7/10,E-trap,2,1206,Trichoptera,Polycentropodidae,FALSE,Adult,3,PTK,
306,BN,7/7/10,E-trap,3,1207,Ephemeroptera,Caenidae,FALSE,Adult,2,SME,
306,BN,7/7/10,E-trap,3,1208,Coleoptera,Chrysomelidae,FALSE,Adult,3,SME,
306,BN,7/7/10,E-trap,3,1209,Trichoptera,Hydroptilidae,FALSE,Adult,2,SME,
306,BN,7/7/10,E-trap,3,1210,Trichoptera,Leptoceridae,FALSE,Adult,1,SME,
306,BN,7/7/10,E-trap,3,1211,Diptera,Chironomidae,FALSE,Adult,103,SME," 46 J, 51 I"
307,BN,7/7/10,E-trap,4,1212,Ephemeroptera,Caenidae,FALSE,Adult,1,SME,
307,BN,7/7/10,E-trap,4,1213,Coleoptera,Chrysomelidae,FALSE,Adult,2,SME,
307,BN,7/7/10,E-trap,4,1214,Trichoptera,Hydroptilidae,FALSE,Adult,5,SME,
307,BN,7/7/10,E-trap,4,1215,Diptera,Ceratopogonidae,FALSE,Adult,1,SME,
307,BN,7/7/10,E-trap,4,1216,Diptera,Chironomidae,FALSE,Adult,185,SME,"42 J, 123 I"
308,BN,7/7/10,E-trap,5,1217,Diptera,Chironomidae,FALSE,Adult,79,SME,REST ALL I in poor shape
308,BN,7/7/10,E-trap,5,1218,Coleoptera,Chrysomelidae,FALSE,Adult,2,SME,one in poor shape
308,BN,7/7/10,E-trap,5,1219,Trichoptera,Hydropsychidae,FALSE,Adult,1,SME,
308,BN,7/7/10,E-trap,5,1220,Trichoptera,Helicopsychidae,FALSE,Adult,1,SME,
309,BS,7/7/10,E-trap,1,1221,Trichoptera,Hydroptilidae,FALSE,Adult,4,PTK,
309,BS,7/7/10,E-trap,1,1222,Trichoptera,Polycentropodidae,FALSE,Adult,6,PTK,
309,BS,7/7/10,E-trap,1,1223,Diptera,Chironomidae,FALSE,Adult,244,PTK,"152 J, 60 I"
309,BS,7/7/10,E-trap,1,1224,Diptera,Scathophagidae,FALSE,Adult,1,PTK,
310,BS,7/7/10,E-trap,2,1225,Hymenoptera,Scelionidae,FALSE,Adult,1,PTK,
310,BS,7/7/10,E-trap,2,1226,Diptera,Chironomidae,FALSE,Adult,184,PTK,"101 J, 56 I"
310,BS,7/7/10,E-trap,2,1227,Diptera,Phoridae,FALSE,Adult,2,PTK,
310,BS,7/7/10,E-trap,2,1228,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
310,BS,7/7/10,E-trap,2,1229,Coleoptera,Carabidae,FALSE,Adult,1,PTK,
310,BS,7/7/10,E-trap,2,1230,Trichoptera,Polycentropodidae,FALSE,Adult,12,PTK,
311,BS,7/7/10,E-trap,3,1231,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
311,BS,7/7/10,E-trap,3,1232,Diptera,Chironomidae,FALSE,Adult,256,PTK,"233 J, "
311,BS,7/7/10,E-trap,3,1233,Diptera,Scathophagidae,FALSE,Adult,1,PTK,
311,BS,7/7/10,E-trap,3,1234,Trichoptera,Polycentropodidae,FALSE,Adult,3,PTK,
311,BS,7/7/10,E-trap,3,1235,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,missing abdomen
312,BS,7/7/10,E-trap,4,1236,Hemiptera,Soldidae,FALSE,Adult,1,PTK,
312,BS,7/7/10,E-trap,4,1237,Diptera,Chironomidae,FALSE,Adult,474,PTK,"381 J, 81 D"
312,BS,7/7/10,E-trap,4,1238,Diptera,Ephydridae,FALSE,Adult,1,PTK,
312,BS,7/7/10,E-trap,4,1239,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
312,BS,7/7/10,E-trap,4,1240,Coleoptera,Georyssidae,FALSE,Adult,1,PTK,
312,BS,7/7/10,E-trap,4,1241,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
313,BS,7/7/10,E-trap,5,1242,Hymenoptera,Eulophidae,FALSE,Adult,1,PTK,
313,BS,7/7/10,E-trap,5,1243,Coleoptera,Chrysomelidae,FALSE,Adult,3,PTK,
313,BS,7/7/10,E-trap,5,1244,Diptera,Chironomidae,FALSE,Adult,225,PTK,"133 J, 63 I"
313,BS,7/7/10,E-trap,5,1245,Diptera,Ephydridae,FALSE,Adult,1,PTK,
313,BS,7/7/10,E-trap,5,1246,Trichoptera,Dipseudopsidae,FALSE,Adult,1,PTK,
313,BS,7/7/10,E-trap,5,1247,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
314,EN,7/9/10,E-trap,1,1248,Ephemeroptera,Caenidae,FALSE,Adult,4,PTK,
314,EN,7/9/10,E-trap,1,1249,Ephemeroptera,,TRUE,Adult,1,PTK,Missing cerci
314,EN,7/9/10,E-trap,1,1250,Odonata,Coenagrionidae,FALSE,Adult,2,PTK,
314,EN,7/9/10,E-trap,1,1251,Diptera,Chironomidae,FALSE,Adult,14,PTK,
315,EN,7/9/10,E-trap,2,1252,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
315,EN,7/9/10,E-trap,2,1253,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
315,EN,7/9/10,E-trap,2,1254,Trichoptera,Hydroptilidae,FALSE,Adult,5,PTK,
315,EN,7/9/10,E-trap,2,1255,Diptera,Chironomidae,FALSE,Adult,21,PTK,
316,EN,7/9/10,E-trap,3,1256,Coleoptera,Georyssidae,FALSE,Adult,1,PTK,
316,EN,7/9/10,E-trap,3,1257,Diptera,Muscidae,FALSE,Adult,1,PTK,
316,EN,7/9/10,E-trap,3,1258,Diptera,Ephydridae,FALSE,Adult,1,PTK,
316,EN,7/9/10,E-trap,3,1259,Diptera,Chironomidae,FALSE,Adult,21,PTK,
316,EN,7/9/10,E-trap,3,1260,Ephemeroptera,Caenidae,FALSE,Adult,2,PTK,
317,EN,7/9/10,E-trap,4,1261,Trichoptera,Hydroptilidae,FALSE,Adult,5,PTK,
317,EN,7/9/10,E-trap,4,1262,Diptera,Chironomidae,FALSE,Adult,8,PTK,
317,EN,7/9/10,E-trap,4,1263,Diptera,Psychodidae,FALSE,Adult,1,PTK,VOUCHER
317,EN,7/9/10,E-trap,4,1264,Diptera,Ephydridae,FALSE,Adult,1,PTK,
318,EN,7/9/10,E-trap,5,1265,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
318,EN,7/9/10,E-trap,5,1266,Hymenoptera,Mymaridae,FALSE,Adult,1,PTK,
318,EN,7/9/10,E-trap,5,1267,Diptera,Phoridae,FALSE,Adult,2,PTK,1 IN VOUCHER
318,EN,7/9/10,E-trap,5,1268,Diptera,Ephydridae,FALSE,Adult,1,PTK,
318,EN,7/9/10,E-trap,5,1269,Diptera,Ephydridae,FALSE,Adult,1,PTK,
318,EN,7/9/10,E-trap,5,1270,Diptera,Chironomidae,FALSE,Adult,19,PTK,
319,ES,7/9/10,E-trap,1,1271,Diptera,Culicidae,FALSE,Adult,1,PTK,
319,ES,7/9/10,E-trap,1,1272,Diptera,Chironomidae,FALSE,Adult,9,PTK,
319,ES,7/9/10,E-trap,1,1273,Diptera,Ephydridae,FALSE,Adult,1,PTK,
319,ES,7/9/10,E-trap,1,1274,Diptera,Ephydridae,FALSE,Adult,1,PTK,
319,ES,7/9/10,E-trap,1,1275,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,VOUCHER
319,ES,7/9/10,E-trap,1,1276,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
319,ES,7/9/10,E-trap,1,1277,Ephemeroptera,Caenidae,FALSE,Adult,10,PTK,
320,ES,7/9/10,E-trap,2,1278,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
320,ES,7/9/10,E-trap,2,1279,Diptera,Psychodidae,FALSE,Adult,1,PTK,
320,ES,7/9/10,E-trap,2,1280,Diptera,Chironomidae,FALSE,Adult,4,PTK,
320,ES,7/9/10,E-trap,2,1281,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
320,ES,7/9/10,E-trap,2,1282,Trichoptera,Hydroptilidae,FALSE,Adult,5,PTK,
321,ES,7/9/10,E-trap,3,1283,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
321,ES,7/9/10,E-trap,3,1284,Ephemeroptera,Caenidae,FALSE,Adult,3,PTK,
321,ES,7/9/10,E-trap,3,1285,Odonata,Coenagrionidae,FALSE,Adult,2,PTK,
321,ES,7/9/10,E-trap,3,1286,Diptera,Chironomidae,FALSE,Adult,11,PTK,
322,ES,7/9/10,E-trap,4,1287,Ephemeroptera,Caenidae,FALSE,Adult,10,PTK,1 IN VOUCHER
322,ES,7/9/10,E-trap,4,1288,Odonata,Coenagrionidae,FALSE,Adult,1,PTK,
322,ES,7/9/10,E-trap,4,1289,Diptera,Chironomidae,FALSE,Adult,12,PTK,
322,ES,7/9/10,E-trap,4,1290,Trichoptera,Hydroptilidae,FALSE,Adult,8,PTK,
322,ES,7/9/10,E-trap,4,1291,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
322,ES,7/9/10,E-trap,4,1292,Lepidoptera,Eriocraniidae,FALSE,Adult,1,PTK,
323,ES,7/9/10,E-trap,5,1293,Lepidoptera,Eriocraniidae,FALSE,Adult,1,PTK,
323,ES,7/9/10,E-trap,5,1294,Trichoptera,Hydroptilidae,FALSE,Adult,7,PTK,
323,ES,7/9/10,E-trap,5,1295,Ephemeroptera,Caenidae,FALSE,Adult,3,PTK,
323,ES,7/9/10,E-trap,5,1296,Diptera,Scathophagidae,FALSE,Adult,1,PTK,
323,ES,7/9/10,E-trap,5,1297,Diptera,Phoridae,FALSE,Adult,2,PTK,
323,ES,7/9/10,E-trap,5,1298,Diptera,Chironomidae,FALSE,Adult,3,PTK,
324,BN,7/9/10,E-trap,1,1299,Diptera,Chironomidae,FALSE,Adult,87,PTK,"31 J, REST ALL I IN POOR SHAPE"
324,BN,7/9/10,E-trap,1,1300,Diptera,Ceratopogonidae,FALSE,Adult,1,PTK,
324,BN,7/9/10,E-trap,1,1301,Diptera,Phoridae,FALSE,Adult,1,PTK,
324,BN,7/9/10,E-trap,1,1302,Diptera,Ephydridae,FALSE,Adult,2,PTK,
324,BN,7/9/10,E-trap,1,1303,Trichoptera,Polycentropodidae,FALSE,Adult,7,PTK,
324,BN,7/9/10,E-trap,1,1304,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
325,BN,7/9/10,E-trap,2,1305,Diptera,Chironomidae,FALSE,Adult,126,PTK,"32 D, 80 I"
326,BN,7/9/10,E-trap,3,1306,Diptera,Chironomidae,FALSE,Adult,97,PTK,"34 J, 44 I"
326,BN,7/9/10,E-trap,3,1307,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
327,BN,7/9/10,E-trap,4,1308,Diptera,Chironomidae,FALSE,Adult,74,PTK,52 H
327,BN,7/9/10,E-trap,4,1309,Diptera,Ceratopogonidae,FALSE,Adult,2,PTK,
327,BN,7/9/10,E-trap,4,1310,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
327,BN,7/9/10,E-trap,4,1311,Ephemeroptera,Caenidae,FALSE,Adult,1,PTK,
328,BN,7/9/10,E-trap,5,1312,Diptera,Chironomidae,FALSE,Adult,121,PTK,98 I
328,BN,7/9/10,E-trap,5,1313,Trichoptera,Leptoceridae,FALSE,Adult,1,PTK,
329,BS,7/9/10,E-trap,1,1314,Diptera,Chironomidae,FALSE,Adult,54,PTK,36 J
329,BS,7/9/10,E-trap,1,1315,Diptera,Ceratopogonidae,FALSE,Adult,3,PTK,
329,BS,7/9/10,E-trap,1,1316,Trichoptera,Polycentropodidae,FALSE,Adult,1,PTK,
330,BS,7/9/10,E-trap,2,1317,Diptera,Chironomidae,FALSE,Adult,100,PTK,"37 I, 47 J "
330,BS,7/9/10,E-trap,2,1318,Trichoptera,Polycentropodidae,FALSE,Adult,3,PTK,
330,BS,7/9/10,E-trap,2,1319,Trichoptera,Hydroptilidae,FALSE,Adult,1,PTK,
330,BS,7/9/10,E-trap,2,1320,Coleoptera,Chrysomelidae,FALSE,Adult,1,PTK,
331,BS,7/9/10,E-trap,3,1321,Diptera,Chironomidae,FALSE,Adult,137,PTK,127 J
331,BS,7/9/10,E-trap,3,1322,Hymenoptera,Ichneumonidae,FALSE,Adult,1,PTK,
332,BS,7/9/10,E-trap,4,1323,Diptera,Chironomidae,,Adult,185,PTK,"145 j, "
332,BS,7/9/10,E-trap,4,1324,Diptera,Ceratopogonidae,,Adult,1,PTK,
333,BS,7/9/10,E-trap,5,1325,Diptera,Chironomidae,,Adult,3,PTK,
